#doc name topic proportion ...
0	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/227	7	0.16645408163265307	30	0.11798469387755102	17	0.06696428571428571	11	0.056760204081632654	12	0.049107142857142856	2	0.046556122448979595	19	0.0389030612244898	10	0.03635204081632653	21	0.03125	0	0.03125	6	0.02614795918367347	35	0.023596938775510203	26	0.023596938775510203	16	0.023596938775510203	13	0.023596938775510203	5	0.021045918367346938	37	0.018494897959183673	33	0.01594387755102041	32	0.01594387755102041	38	0.013392857142857142	34	0.013392857142857142	15	0.013392857142857142	14	0.013392857142857142	36	0.010841836734693877	27	0.010841836734693877	18	0.010841836734693877	39	0.008290816326530613	28	0.008290816326530613	22	0.008290816326530613	1	0.008290816326530613	31	0.005739795918367347	29	0.005739795918367347	25	0.005739795918367347	24	0.005739795918367347	23	0.005739795918367347	20	0.005739795918367347	9	0.0031887755102040817	8	0.0031887755102040817	4	0.0031887755102040817	3	0.0031887755102040817	
1	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/330	36	0.3734866828087167	17	0.056295399515738496	39	0.05387409200968523	28	0.046610169491525424	21	0.03450363196125908	16	0.03450363196125908	0	0.03450363196125908	5	0.03208232445520581	34	0.029661016949152543	38	0.022397094430992737	37	0.022397094430992737	15	0.022397094430992737	20	0.019975786924939468	1	0.019975786924939468	12	0.017554479418886198	35	0.01513317191283293	29	0.01513317191283293	19	0.01513317191283293	22	0.012711864406779662	10	0.012711864406779662	24	0.010290556900726392	31	0.007869249394673124	26	0.007869249394673124	25	0.007869249394673124	4	0.007869249394673124	3	0.007869249394673124	32	0.005447941888619854	30	0.005447941888619854	27	0.005447941888619854	23	0.005447941888619854	18	0.005447941888619854	7	0.005447941888619854	6	0.005447941888619854	33	0.003026634382566586	14	0.003026634382566586	13	0.003026634382566586	11	0.003026634382566586	9	0.003026634382566586	8	0.003026634382566586	2	0.003026634382566586	
2	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/027	9	0.17036553524804177	31	0.15992167101827676	4	0.13903394255874674	14	0.06331592689295039	21	0.05287206266318538	28	0.047650130548302874	12	0.04242819843342036	24	0.034595300261096605	22	0.034595300261096605	18	0.034595300261096605	35	0.02154046997389034	33	0.01370757180156658	38	0.011096605744125326	23	0.011096605744125326	19	0.011096605744125326	0	0.011096605744125326	34	0.008485639686684074	30	0.008485639686684074	27	0.008485639686684074	17	0.008485639686684074	16	0.008485639686684074	7	0.008485639686684074	3	0.008485639686684074	1	0.008485639686684074	36	0.00587467362924282	25	0.00587467362924282	20	0.00587467362924282	15	0.00587467362924282	10	0.00587467362924282	8	0.00587467362924282	5	0.00587467362924282	2	0.00587467362924282	39	0.0032637075718015664	37	0.0032637075718015664	32	0.0032637075718015664	29	0.0032637075718015664	26	0.0032637075718015664	13	0.0032637075718015664	11	0.0032637075718015664	6	0.0032637075718015664	
3	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/083	13	0.34964622641509435	35	0.23172169811320756	14	0.052476415094339625	33	0.03596698113207547	10	0.03125	12	0.028891509433962265	29	0.01945754716981132	5	0.01945754716981132	22	0.017099056603773585	7	0.017099056603773585	28	0.012382075471698114	26	0.012382075471698114	20	0.012382075471698114	39	0.010023584905660377	32	0.010023584905660377	17	0.010023584905660377	0	0.010023584905660377	36	0.0076650943396226415	30	0.0076650943396226415	27	0.0076650943396226415	25	0.0076650943396226415	21	0.0076650943396226415	18	0.0076650943396226415	6	0.0076650943396226415	24	0.005306603773584905	23	0.005306603773584905	19	0.005306603773584905	16	0.005306603773584905	11	0.005306603773584905	9	0.005306603773584905	3	0.005306603773584905	1	0.005306603773584905	38	0.00294811320754717	37	0.00294811320754717	34	0.00294811320754717	31	0.00294811320754717	15	0.00294811320754717	8	0.00294811320754717	4	0.00294811320754717	2	0.00294811320754717	
4	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/090	7	0.1921641791044776	14	0.14987562189054726	20	0.13992537313432835	21	0.07276119402985075	19	0.04539800995024876	25	0.04291044776119403	22	0.03793532338308458	32	0.030472636815920398	12	0.025497512437810944	18	0.023009950248756218	9	0.020522388059701493	6	0.020522388059701493	37	0.013059701492537313	35	0.013059701492537313	29	0.013059701492537313	3	0.013059701492537313	11	0.010572139303482588	4	0.010572139303482588	39	0.00808457711442786	34	0.00808457711442786	30	0.00808457711442786	26	0.00808457711442786	24	0.00808457711442786	17	0.00808457711442786	16	0.00808457711442786	13	0.00808457711442786	0	0.00808457711442786	31	0.005597014925373134	28	0.005597014925373134	15	0.005597014925373134	8	0.005597014925373134	1	0.005597014925373134	38	0.003109452736318408	36	0.003109452736318408	33	0.003109452736318408	27	0.003109452736318408	23	0.003109452736318408	10	0.003109452736318408	5	0.003109452736318408	2	0.003109452736318408	
5	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/368	25	0.21982758620689655	16	0.14100985221674878	14	0.09913793103448276	9	0.08928571428571429	29	0.04002463054187192	31	0.037561576354679806	1	0.035098522167487683	38	0.02770935960591133	35	0.025246305418719212	10	0.025246305418719212	22	0.022783251231527094	12	0.017857142857142856	6	0.017857142857142856	39	0.01539408866995074	37	0.01539408866995074	34	0.01539408866995074	30	0.01539408866995074	21	0.01539408866995074	28	0.010467980295566502	19	0.010467980295566502	18	0.010467980295566502	26	0.008004926108374385	15	0.008004926108374385	13	0.008004926108374385	4	0.008004926108374385	36	0.005541871921182266	33	0.005541871921182266	32	0.005541871921182266	24	0.005541871921182266	20	0.005541871921182266	2	0.005541871921182266	27	0.003078817733990148	23	0.003078817733990148	17	0.003078817733990148	11	0.003078817733990148	8	0.003078817733990148	7	0.003078817733990148	5	0.003078817733990148	3	0.003078817733990148	0	0.003078817733990148	
6	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/057	15	0.2556818181818182	9	0.09659090909090909	38	0.06628787878787878	39	0.05366161616161616	12	0.03598484848484849	3	0.03598484848484849	31	0.030934343434343436	2	0.028409090909090908	29	0.025883838383838384	1	0.025883838383838384	18	0.02335858585858586	14	0.02335858585858586	34	0.020833333333333332	20	0.020833333333333332	22	0.018308080808080808	16	0.018308080808080808	5	0.018308080808080808	27	0.015782828282828284	36	0.013257575757575758	32	0.013257575757575758	23	0.013257575757575758	17	0.013257575757575758	10	0.013257575757575758	8	0.013257575757575758	33	0.010732323232323232	24	0.010732323232323232	11	0.010732323232323232	37	0.008207070707070708	30	0.008207070707070708	13	0.008207070707070708	35	0.005681818181818182	28	0.005681818181818182	26	0.005681818181818182	21	0.005681818181818182	19	0.005681818181818182	6	0.005681818181818182	0	0.005681818181818182	25	0.0031565656565656565	7	0.0031565656565656565	4	0.0031565656565656565	
7	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/248	8	0.31733167082294267	6	0.13778054862842892	3	0.07044887780548628	30	0.06546134663341646	4	0.04551122194513716	13	0.040523690773067333	37	0.03054862842892768	26	0.02805486284289277	21	0.025561097256857856	27	0.02057356608478803	24	0.02057356608478803	33	0.01807980049875312	32	0.015586034912718205	29	0.015586034912718205	18	0.015586034912718205	7	0.013092269326683292	0	0.013092269326683292	39	0.01059850374064838	31	0.008104738154613466	23	0.008104738154613466	22	0.008104738154613466	38	0.005610972568578554	14	0.005610972568578554	11	0.005610972568578554	5	0.005610972568578554	1	0.005610972568578554	36	0.003117206982543641	35	0.003117206982543641	34	0.003117206982543641	28	0.003117206982543641	25	0.003117206982543641	20	0.003117206982543641	19	0.003117206982543641	17	0.003117206982543641	16	0.003117206982543641	15	0.003117206982543641	12	0.003117206982543641	10	0.003117206982543641	9	0.003117206982543641	2	0.003117206982543641	
8	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/067	23	0.3234966592427617	4	0.07850779510022271	22	0.06737193763919821	13	0.05846325167037862	14	0.05178173719376392	6	0.04510022271714922	35	0.03841870824053452	16	0.036191536748329624	37	0.02951002227171492	30	0.02951002227171492	29	0.022828507795100223	21	0.02060133630289532	18	0.018374164810690423	27	0.016146993318485525	34	0.011692650334075724	12	0.011692650334075724	9	0.011692650334075724	1	0.011692650334075724	32	0.009465478841870824	26	0.009465478841870824	19	0.009465478841870824	8	0.009465478841870824	0	0.009465478841870824	24	0.007238307349665924	39	0.005011135857461025	28	0.005011135857461025	20	0.005011135857461025	17	0.005011135857461025	15	0.005011135857461025	10	0.005011135857461025	7	0.005011135857461025	5	0.005011135857461025	38	0.0027839643652561247	36	0.0027839643652561247	33	0.0027839643652561247	31	0.0027839643652561247	25	0.0027839643652561247	11	0.0027839643652561247	3	0.0027839643652561247	2	0.0027839643652561247	
9	file:/home/jechk/Documents/Digital%20Humanities/corpora/smith/WoN1852-pages/208	37	0.194377990430622	14	0.13696172248803828	7	0.13456937799043062	33	0.06758373205741627	22	0.04844497607655503	4	0.04844497607655503	13	0.03648325358851675	31	0.02452153110047847	18	0.02452153110047847	16	0.02452153110047847	5	0.02452153110047847	23	0.022129186602870814	21	0.019736842105263157	20	0.019736842105263157	34	0.017344497607655503	9	0.017344497607655503	38	0.014952153110047847	3	0.012559808612440191	25	0.010167464114832535	35	0.00777511961722488	19	0.00777511961722488	12	0.00777511961722488	10	0.00777511961722488	1	0.00777511961722488	30	0.005382775119617225	27	0.005382775119617225	26	0.005382775119617225	15	0.005382775119617225	11	0.005382775119617225	0	0.005382775119617225	39	0.0029904306220095694	36	0.0029904306220095694	32	0.0029904306220095694	29	0.0029904306220095694	28	0.0029904306220095694	24	0.0029904306220095694	17	0.0029904306220095694	8	0.0029904306220095694	6	0.0029904306220095694	2	0.0029904306220095694	
